Track Name,Artists,Predicted_Preferences,mbti
Winter Song,Sunnie,0.11163477158349784,enfp
A Cup of Latte (Feat. LEE JUNHYUK of MIRAE),"HYOJUNG, YUBIN (OH MY GIRL), LEE JUNHYUK",0.11141100721421457,enfp
ODD-VENTURE,MCND,0.11083687912687182,enfp
Into The Groove,Khắc Hưng,0.11043336293224534,enfp
not good enough,Rangga Jones,0.11010018693958253,enfp
Alley (with SUNG SI KYUNG),"LeeHi, Sung Si Kyung",0.10626288566708735,enfp
POPULATION: TWO,Airliftz,0.10490398398725112,enfp
Imagining (feat. Amaarae),"Rina Sawayama, Amaarae",0.10467080121365746,enfp
Merry PLLIstmas,PLAVE,0.10438489985430419,enfp
Cyber Ritual,Jasmine Sokko,0.10433284621982872,enfp
Ring Ding Ding,IGWI,0.10410822850759852,enfp
"Whether it snows white or not, it's a special winter",THE ADE,0.10398564370706583,enfp
Found you,Yel,0.1030204562172011,enfp
I YA E YA (MBTI),Seen Hyun Hee,0.10300265285041647,enfp
Come Back To Me,Grizzly,0.1028546824443006,enfp
Nothing But You (Korean Ver.),LEE JUNHO,0.10169413791143378,enfp
Nothing But You (Korean Ver.),Lee Junho,0.10169413791143378,enfp
Ganadara,"lobonabeat!, BILL STAX, oygli",0.10147857686975333,enfp
깜빡이 좀 켜고 들어와,"Kim Yang, 미쓰정",0.10099967313764682,enfp
헤브어굿데이!,JUTO,0.10097409446251551,enfp
Playground,LUN8wave,0.10013817272487224,enfp
Unwind,Shi Shi,0.099832782904579,enfp
Decalcomanie (Veiled Musician X Solar (MAMAMOO) with Jangwi-dong),Solar,0.09896786878587308,enfp
Losing You - Spotify Singles,"Gabry Ponte, bshp, Joe Cleere",0.09715469553187127,enfp
Baby Baby,Nam Woo-hyun,0.09713147563458188,enfp
Crush!,xooos,0.09712296362225703,enfp
42,"Diplo, Maren Morris",0.09676436278951168,enfp
How are you making it look so easy? (Oshie-T),rEDOLENT,0.09617327591983746,enfp
Falling in love,"WOO JIN YOUNG, Kim hyun soo",0.09516597955912687,enfp
2MANYTIMES,"SIRUP, CODY JON, Taka Perry",0.09445169999678457,enfp
Short Hair,DOKYEOM,0.09444049160506256,enfp
B.I.Z.Z.Y,Bizzy,0.09440033431424275,enfp
Ticket To You,UNIVERSE TICKET,0.09104713571006318,enfp
I'm okay,Colde,0.09063784575308131,enfp
Just (feat. CloveR & SIM2),"merrymerryseoul, CloveR, SIM2",0.09046182673414131,enfp
Everything of Us,XIA,0.0888269358968318,enfp
Perfect Night (Holiday Remix),LE SSERAFIM,0.08859381892950302,enfp
Finland (Feat. Sim JaeHyun),"OurR, Sim Jae Hyeon",0.08785998223971156,enfp
Amnesia,VIXX,0.08748875365357381,enfp
Baggy Jeans - KIM MINCHEOL & HAYATE Remix,"NCT U, KIM MINCHEOL & HAYATE",0.08699594718462561,enfp
NUM,WOO,0.08665468038638073,enfp
Cinema,Galdive,0.08663795947183044,enfp
Talk Money (Prod. Wiz World),"Swings, Nochang",0.08654770951878456,enfp
Ready for the World,VCHA,0.0857105363890651,enfp
FIRST SNOW,XODIAC,0.08489500122564891,enfp
Snowball,BOL4,0.08438226133070738,enfp
You're leaving like the season,Sandeul,0.0842660961168152,enfp
HOW,kenessi,0.08343889698467212,enfp
Get A Guitar - Chromeo Remix,"RIIZE, Chromeo",0.08335293982826304,enfp
Fire,"Giryeon, Sleepy",0.08304421676600407,enfp
미쳐버리겠다 (MAD),BE'O,0.08292039494547956,enfp
What's My Name,MAVE:,0.08278264757011146,enfp
Standing Next to You (Usher Remix),"Jung Kook, USHER",0.0826650936573172,enfp
leavemealone,"Fred again.., Baby Keem",0.08231808734061082,enfp
RollerCoaster,SAAY,0.08145930086079647,enfp
MAGIC,Park kang hyun,0.08124067015604737,enfp
Hot and Cold (Feat. NO:EL),"Ourealgoat, NO:EL",0.08118239783436994,enfp
Really,Gwangil Jo,0.08101023883523883,enfp
Episode,Lee Mujin,0.08075971906623247,enfp
Hoopee (Feat. Loco) (Prod. GRAY),"Jambino, Loco",0.08042729373214409,enfp
Good Bye,SORAN,0.08041729148920984,enfp
HBD,HWI YOUNG,0.08024550188942633,enfp
Potential,FANTASY BOYS,0.08019665548507109,enfp
LIT,STAYC,0.0801442690699741,enfp
Winter Again,NUITNUIT,0.08000479090753537,enfp
AMNESIA,WOODZ,0.07991057963771658,enfp
dreams,ADORA,0.07972975207494737,enfp
Say I Love You,INSEONG (SF9),0.07944169065314652,enfp
Stars,Jay Ocean,0.07939825419359062,enfp
Outside (feat. Blaqbonez),"Fireboy DML, Blaqbonez",0.07886667167486813,enfp
Dear.,THE BOYZ,0.07749863856799578,enfp
HELLO!,신의진,0.07746948170186443,enfp
Feels,"Nissy, Saweetie",0.07740012015393756,enfp
I'll pick you up,"HYUN SEO, Cha Woo Joo",0.07733791994762623,enfp
MY HOUSE,Beyoncé,0.07698123595598787,enfp
girl in new york,Nessa Barrett,0.07651090166339426,enfp
Tied,COOING,0.07609334771647205,enfp
Eat Sleep Live Repeat,"LEE SUNG KYOUNG, LEE CHANHYUK",0.07603354594038804,enfp
PUPPET,Guckkasten,0.07574155488220427,enfp
18,Jillian Rossi,0.07533420244091926,enfp
Mistiness of you (with KURO),"saevom, KURO",0.07509662605098608,enfp
Please,Hwanhee,0.07465249886297372,enfp
Ex-TRA,SAAY,0.07453254172727856,enfp
REASONS,Loopy,0.07444663016303563,enfp
Must Have Love,ATBO,0.07356695248900864,enfp
I (Feat. DAWN),Park Bom,0.07356237802398588,enfp
100 Reasons,Vincent Blue,0.07332380537447217,enfp
Close To You,Johnny Orlando,0.07316405261256452,enfp
Shooting Star,24K+,0.07268684201651518,enfp
BEEP BEEP,Jessica,0.07254023883899231,enfp
Lowkey,BM,0.0725169184319756,enfp
Lover/Friend,"KAYTRANADA, Rochelle Jordan",0.07189135169682266,enfp
unbalance,1DAY,0.0718042625285481,enfp
My ddu ddu,KOREA CRACKER,0.0715346080696618,enfp
25℃,WOO JIN YOUNG,0.07153194247102593,enfp
V (Peace) (feat. AKMU),"Zion.T, AKMU",0.07135275230310019,enfp
5PACE (feat. VINXEN),"Yescoba, VINXEN",0.07134467232844287,enfp
"work, shit, sleep",jisokuryClub,0.07133316446681301,enfp
Everyday,Kim Addict,0.07133127070722534,enfp
사랑을 사랑하고 싶어 Love was my song,parkjiyoon,0.07103995577009821,enfp
Sleepwalk,natori,0.07102771960552676,enfp
Anywhere,GIFT,0.07086539972701342,enfp
A Beautiful Farewell,CHUU,0.07085681723113069,enfp
Over You,HAON,0.07029278838580862,enfp
Ending,KIM A REUM,0.07005889496712511,enfp
Love Distance,"Ardhito Pramono, KYNYA",0.06973043932151184,enfp
연정,Yang Ji Eun,0.06953982469996238,enfp
슬픈 사랑은 그리움으로 삼키다,J-Cera,0.06951461782626864,enfp
THE WAY YOU MOVE,GAC (Gamaliél Audrey Cantika),0.06930308210380647,enfp
3D (Justin Timberlake Remix),"Jung Kook, Justin Timberlake",0.06848675896322154,enfp
Tears on the Dance Floor,Icona Pop,0.06823783879736245,enfp
Sunday Latte,"Junggigo, Jea",0.0681525297377754,enfp
Snowy Road,"WONK, 9m88",0.06809115697570028,enfp
On your way,Libelante,0.06808655237299387,enfp
Biscuit,CHANMINA,0.06770689836156411,enfp
두 글자만 지워지면 (If two letters are erased),Ha Yea Song,0.06691422758831678,enfp
Bubblegum Dog,MGMT,0.06668189763009243,enfp
I WRITE SONGS ABOUT YOU,Braden Bales,0.06659500885748891,enfp
Good Bye,YURI,0.06636760144639851,enfp
Goodbye,O.WHEN,0.0660936802435165,enfp
MOROS,Ethan Low,0.06566873391535413,enfp
Release Me,"Mark Knight, Armand Van Helden",0.06543870873528439,enfp
Happy B!tch (Feat. Lee Young Ji),"Jambino, Lee Young Ji",0.0653509440193437,enfp
Paradise,Party Favor,0.06506658703202882,enfp
Wait,DINO,0.06497995653548863,enfp
Dilly Dally,CRAVITY,0.06496184745462937,enfp
Crown,DWLLRS,0.06438856381571442,enfp
Boogie Man,LUCY,0.06433151526091052,enfp
Indulgence,Jinan Laetitia,0.06432416913598642,enfp
Airplane Tickets,"Pharrell Williams, Swae Lee, Rauw Alejandro",0.06426708541165693,enfp
OOTD,Dreamcatcher,0.06419848134425118,enfp
Winter Love Song,Izykite,0.06415983283305478,enfp
Not An Angel,Tems,0.06345128001743224,enfp
MARY,Jordan Mackampa,0.06300966468263096,enfp
What are we (Feat. PARK JIWON of fromis_9),"BAEKHO, PARK JI WON (fromis_9)",0.06287400108175126,enfp
Bitter Smile,OVAN,0.06277805751697921,enfp
It's never been okay,The Daisy,0.06254974225548114,enfp
Already Over (Part 2),Mike Shinoda,0.062411056056020375,enfp
Dilemma,Green Day,0.06199382061971145,enfp
Your Love (feat. Sik-K),"Moon Sujin, Sik-K",0.061890294271525335,enfp
Seoul Tango,"PATEKO, Jayci yucca, Kid Wine",0.061771701337739085,enfp
Discord (TAK Remix),QWER,0.06140647684273073,enfp
A Song For You,JOONIL JUNG,0.06130468624124086,enfp
그곳으로,Lee Hyuk,0.06129046148296149,enfp
Crazy Form,ATEEZ,0.0612472585868238,enfp
기적은 없어도,Seo In Guk,0.061220902677277075,enfp
Double of Nothing,Norazo,0.06085809873617554,enfp
Dance Alone,Preston Pablo,0.0606453953947632,enfp
My First Snow,MAKTUB,0.06059175262986429,enfp
By My Side (Webtoon 'The Beloved Little Princess' Original Soundtrack),SEOLA,0.06054908022384529,enfp
Grace,IDLES,0.06038922320361859,enfp
I'm Sorry (ft. Lous and The Yakuza),"Arlo Parks, Lous and The Yakuza",0.06010223833022079,enfp
I’m So Happy For You,MRT,0.06004721068665331,enfp
You're like saponin,YUDABINBAND,0.06001321840374267,enfp
Changeless,"entoy, JustEddy, ilipp",0.059762993025493025,enfp
Always In My Heart,"Hyun.O, SoYeon",0.059507021475813396,enfp
Happiness (feat. Asake & Gunna),"Sarz, Asake, Gunna",0.059344595907341,enfp
Ordinary Loneliness,MOVNING,0.0592871884840306,enfp
love for u (❤️4U),VIDI,0.059261595960425364,enfp
Winter Wonderland,As One,0.05924714135420859,enfp
왜 돌아보오 (2023 Ver.),Lee Chanwon,0.05902928693001547,enfp
Paris,Kenya Grace,0.05901997303046778,enfp
Like A Movie,Piano Man,0.058741571012815796,enfp
Sleep,GEMINI,0.0584495762099982,enfp
Evidence (Feat. JUSTHIS),"kitsyojii, JUSTHIS",0.058444286613097904,enfp
Ex-Mas,"JEON SOMI, BIG Naughty",0.05837620562621507,enfp
Into Your Room (with MUNA),"Holly Humberstone, MUNA",0.058215865564294124,enfp
장마 Rainy Season,JEONGMILLA,0.05765605351091285,enfp
MERRY GO ROUND,Clinton Kane,0.057628863420314536,enfp
Chains (feat. Daya),"Devault, Daya",0.05762013992910574,enfp
Body 2 Body (feat. PENOMECO),"Babylon, PENOMECO",0.05755209836459836,enfp
Get Some Rest,IT’S,0.05716353539821032,enfp
NIGHT DANCER - Yaffle Holiday Remix - Spotify Singles,"imase, Yaffle",0.05678611387128727,enfp
All Up to You,Yoo Jongkwon,0.05677300245126332,enfp
Only One,BANG YEDAM,0.05667263562749213,enfp
Looking for you,KyoungSeo,0.056554958338715176,enfp
A WINTER BLANKET,87dance,0.056340626885019764,enfp
Dreamy Ocean,SUNYOUL,0.05606271498996944,enfp
Deserve,HOYA,0.05589524889909575,enfp
Open Your Eyes,Park Eunbin,0.05542682587322499,enfp
Hedgehog,MC Sniper,0.05531063781161309,enfp
I Sent My Therapist To Therapy,Alec Benjamin,0.055193968242904456,enfp
Just Another Day,Punch,0.05504703894589191,enfp
BETTER OFF (Feat. gamma) (Prod. EDDY),"unofficialboyy, gamma",0.05435876237841887,enfp
Mirror (Feat. Jeebanoff),"Summer Soul, jeebanoff",0.054046898505701144,enfp
Twinkle Little Star,SHIN JIMIN,0.05389241578831231,enfp
What Is Love (feat. J.O.Y & Ashley Alisha),"Dept, Ashley Alisha, J.O.Y",0.05377633582606145,enfp
"Last day, first light",heyden,0.053637350067993375,enfp
LET ME BE!,gencry,0.05338198864832309,enfp
구름 Cloud,Budung,0.053031277647261045,enfp
Wedding Dress (ft. JUSTHIS),"hyeminsong, JUSTHIS",0.052773883832079746,enfp
Middle Aged,good problem,0.05248945058478256,enfp
Beautiful Day,GEMINI,0.05229484804674558,enfp
Again,Juho,0.051848679048629366,enfp
Sad Tomorrow,"Lina Cooper, Rian Cult",0.05180307581818735,enfp
Alien,Greg,0.05180054945262906,enfp
Soñar (Breaker),NMIXX,0.05160264463579277,enfp
Christmas Dance,ROCKY,0.051397061933336444,enfp
HBD To You,CSR,0.05134602730347493,enfp
You Make Me Feel,J.M3,0.050706488039468686,enfp
How Have You Been?,lewloh,0.05054090514025998,enfp
"0 (Feat. Soojin Lee, SeongSu Kim)","Add All Ears, 이수진, 김성수",0.05052326409616044,enfp
"ROSETTA (Feat. lobonabeat!, Owen, BIG Naughty) - Remix","pH-1, lobonabeat!, Owen, BIG Naughty",0.05040341759201015,enfp
My Love Song,YeonJeong,0.05034232833798051,enfp
Letter,ALEPH,0.050121648371902514,enfp
WINTER WITHOUT YOU,XG,0.05011689826483297,enfp
"Useless(Feat. THAMA, MEENOI)","HAAN, THAMA, meenoi (미노이)",0.05010606425006488,enfp
Needle (feat. Drake),"Nicki Minaj, Drake",0.049976139236191035,enfp
Christmas Love,A.C.E,0.04988060342363748,enfp
WE CONNECT (feat. ONCHA),"YUNB, ONCHA",0.049479181138134966,enfp
Find the way,TIOT,0.049347525364660916,enfp
Digression,Junguk,0.049333198495379905,enfp
Flow,D-LITE,0.04867551818534516,enfp
Catalyst.,"Weird Genius, Pepita",0.04853858332062082,enfp
The General,Guns N' Roses,0.04789911691433295,enfp
Po.Ong (feat. Kim Min Seok of MeloMance),"Sunwoojunga, Kim Min Seok of MeloMance",0.04774533101726085,enfp
Charisma,Jann,0.04763363707913509,enfp
Twelve Nights of Christmas,Kiri T,0.04753438095047851,enfp
july,Lyn Lapid,0.047242513891606205,enfp
"Good Morning, Good Night",YOON SEO BIN,0.047236535916263984,enfp
Nothing Else Feels The Same,LOONY,0.04704188497020815,enfp
By your side,Na Go Eun,0.04681697938214466,enfp
Someday,"Bong Gu(GilGuBongGu), Sin Ye Young",0.04663055455362998,enfp
if you only knew,Alexander Stewart,0.04640580093551108,enfp
To. X,TAEYEON,0.046337266600028314,enfp
사랑 같은 걸 해요,Hwanho,0.046324797585021095,enfp
Saying that I miss you in front of you,Bakjiji,0.04607143558539726,enfp
BEFORE,"PERC%NT, Jang yezi",0.046048331460345336,enfp
보통의 고백 Ordinary Love Letter,Krr,0.04600874345998438,enfp
Grassland,JFLAMINGO,0.04597744453188572,enfp
Meeting (The Moon during the Day) [2023 Remake],FTISLAND,0.045627643670974855,enfp
Stop Giving Me Advice (with Jack Harlow & Dave),"Lyrical Lemonade, Jack Harlow, Dave",0.04543033242289535,enfp
출근하지 뭐,HoneyChurros,0.04517464777053012,enfp
Merry Merry Christmas,"Song Eun I, Kim Sook, Lee Jin Ah",0.04514821766831882,enfp
"You, You, You",2BiC,0.0450940323946188,enfp
Circle (Feat. Demian Love),"L-like, Demian Love",0.04493195814353792,enfp
"Goodnight Goodnight (ft. Nochang, Nucksal, Khundi Panda)","hyeminsong, 그냥노창, 넉살, Khundi Panda",0.04478613429112962,enfp
bury. (Feat. SOLE),"punchnello, SOLE",0.04468257284511155,enfp
Pain Killer (Feat. Yescoba),"NO:EL, Yescoba",0.04420303509038627,enfp
Good in Goodbye,"Frank Walker, Trivecta",0.0441791350045994,enfp
Until The End,Park Eunbin,0.04409020726305862,enfp
100th,Minsu,0.04387177761781881,enfp
I'm glad it's winter,Bubble Sisters,0.04378812405518812,enfp
이제서야,Lim Dohyuk,0.04362781408859841,enfp
SNOWFLAKES (feat. HEENA),"YLN Foreign, HEENA",0.04348449959729094,enfp
Astronaut,Griff,0.04347368360628985,enfp
Birthday,CLAUDIA,0.04343129507555373,enfp
grave,Tate McRae,0.04331412806436918,enfp
my december,yangpa,0.042979236896058745,enfp
my december,Yangpa,0.042979236896058745,enfp
Together (2023),"Ko Yujin (Flower), MIGYO",0.04246443381180223,enfp
Dive in,CHANZE,0.042449145241736194,enfp
Jingle Bell Rock,aespa,0.0421993147325254,enfp
All Out Of Fight,P!nk,0.041634382566483774,enfp
"I Love You, Please Don't Hate Me",Sam Fischer,0.04159459487540883,enfp
"WINTERLUDE (feat. FYVE, suji)","Austn, FYVE, Suji",0.041302397008269084,enfp
Rainy (with REI AMI),"Dillon Francis, REI AMI",0.0412808569250039,enfp
PINK CHRISTMAS,Apink,0.04124758276266404,enfp
HBD To You (Midnight Version),CSR,0.041196528739523244,enfp
Mood (feat. BOBBY),"Babylon, BOBBY",0.04107091902450959,enfp
BATTER UP,BABYMONSTER,0.040997884190430434,enfp
Spirit,The Killers,0.04068581268463631,enfp
Small Consolation,Sunjin,0.04064749939789649,enfp
Imagine,Byeol Eun,0.04043120641629659,enfp
Lie (Feat. youra),"Project MU:FIRM, youra",0.040350295857585525,enfp
After All This Time,Kim Dong Ryul,0.04021201144534478,enfp
Carol,Jo SoJeong,0.04018553791887125,enfp
Once Again,박다혜,0.04014433132058556,enfp
Your Breath,GB9,0.04013015494186917,enfp
MY CHRISTMAS,HUS,0.040000404582885785,enfp
Back to my Bluegene,Seyan Kim,0.03993993719661488,enfp
Sunflower I Waltz - Allegretto,"조성우, 신민섭",0.03993240093240093,enfp
Love Me Even If I Die,YLN Foreign,0.03990593931261903,enfp
A Sick day,V.O.S,0.03960018427832801,enfp
Intro session : Humanoid operational,cotoba,0.03957554376299404,enfp
Something Like That,Solji,0.0393018943956265,enfp
Volume up,Hong Kyung-min,0.0393013423773249,enfp
Head Spinners,PARKJIWOO,0.03891828810897418,enfp
Joka (Feat. Mommy Son),"Mad Clown, Mommy Son",0.03877310492576518,enfp
Monica Bellucci,CRUCiAL STAR,0.03844482230661259,enfp
The Secret Between Us,MeloMance,0.03841596779616179,enfp
the scars,Bily Acoustie,0.03822590490409493,enfp
풍등 (Choir Ver.),Lee Chanwon,0.03816989242400578,enfp
Love Love,Sumi Jo,0.03784935876744738,enfp
I have to leave so suddenly,Yoo Jiwoo,0.03729470033442396,enfp
Countdown to Three like a Habit (with KCM),Lee KyuRa,0.03688277131778146,enfp
Lucky Rocky,ROCKY,0.03629240723505381,enfp
BLOODY (Feat. Microdot),"Kim Boa, Microdot",0.035922440989256545,enfp
Like A Dream,Ha Yea Song,0.035342742222577356,enfp
Noblesse,HYOLYN,0.03489955999370302,enfp
You Don't Know Me,The London Suede,0.03472473388125562,enfp
I'm afraid love will come again,BO RA (Cherry Bullet),0.03469343623299785,enfp
나의 별 My Star,Ban Gwang Ok,0.03460016812992653,enfp
One ring,Solji,0.0344959254747252,enfp
run for the hills,Tate McRae,0.03448254073033617,enfp
Night,Jung In,0.03446634526153323,enfp
My Whole World Is You,YUJU,0.03442169424163708,enfp
Love Forever - English Version,"Suara Kayu, Arash Buana",0.033899939874939874,enfp
파도 Waves,Bokdajin,0.03361486661486661,enfp
Our Christmas,Tasty Shop,0.03330633593640745,enfp
My Love,Microdot,0.033290763802194374,enfp
Whitewood (Feat. ecru),"SOIN, ecru",0.0331168790147051,enfp
erase,ecru,0.033011395809727284,enfp
Ticket,MEENOI,0.03279147129948245,enfp
Draw,TAEMIN,0.03235113205951098,enfp
try not to cry,10cm,0.03230659490005465,enfp
"Again, Kim Dong Ryul",Coffeeboy,0.03219050280406788,enfp
Mater Dolorosa,Lucid Fall,0.03200000000000001,enfp
Truth or Dare,Tyla,0.031993931451913905,enfp
Whisper,SBGB,0.03174294624768982,enfp
Backwards,"Goth Babe, WATTS",0.03172608526409835,enfp
Without Me,BIG MAMA,0.031529250855950416,enfp
"You’re mine, You!",Shin Youme,0.03072061251123548,enfp
Promise,JUNNY,0.030599120112874346,enfp
Never say,CANDO,0.03059368468024316,enfp
SUMMER NIGHT,JAEHA,0.0305361759556806,enfp
WDYM? (Feat. NavyQuokka),"maji, 네이비쿼카(NavyQuokka)",0.03017860278957073,enfp
Dream,Kim Bum Soo,0.030062570292004587,enfp
"Everywhere, Everything (with Gracie Abrams)","Noah Kahan, Gracie Abrams",0.029923866799622213,enfp
Wedding Day - Solo Version,Choyoung,0.029898343308284343,enfp
"Apart, so",Anna hisbbuR,0.029871054058973095,enfp
Even if we disappear,DAWN 던,0.029804238414049906,enfp
tree,GIRIBOY,0.029702829062667385,enfp
Mistaken,"Libianca, Oxlade, Chlöe",0.02948783310683185,enfp
Five Six Three Four,Jflow,0.02919833064538947,enfp
AF!!,P. Cassady,0.029152123822992836,enfp
내일이 아름답도록,JUNIEL,0.028866145949777017,enfp
Only,Choi Yuree,0.028430294486215542,enfp
Don't blame yourself,이용신,0.028404936326894593,enfp
With You,WINTER,0.028322066568773473,enfp
Lazy Baby (Feat. howelle),"GEM IV, howelle",0.02823676176757331,enfp
Come into my dream,WISUE,0.027978486508083315,enfp
King,Thomas Ng,0.027422723528614128,enfp
Name Of Love,RECORDBELL,0.027368269329237072,enfp
I Just Need To Love You More,YOONWON,0.02655953577705041,enfp
Eras Of Us,FLETCHER,0.02650931488508222,enfp
The Little Drummer Boy,"Villagers, Lisa Hannigan",0.026287179487179485,enfp
It’s Beginning To Look A Lot Like Christmas,J Rabbit,0.026093551787502233,enfp
Just because it’s yours,Mingginyu,0.02543370641086622,enfp
"Take Me Home, Country Roads",Lana Del Rey,0.025422682775314353,enfp
Over (feat. Minna Seo),"Woshi, Minna Seo",0.02531079714619012,enfp
In Your Eyes,LEE RAON,0.025197745764972655,enfp
Good to Know,Sadie Jean,0.025186690168727183,enfp
Wave of Dream,Baek Ji Young,0.025182465349562998,enfp
Into My Playlist Pt. 5 - Dear My Spring,Baek A Yeon,0.02496135265700483,enfp
A Doll’s Wish,WAX,0.02490199719871182,enfp
Over the window (feat. Paul Kim),"PARK WON, Paul Kim",0.024754578950888916,enfp
She's Going,SingAgain3 Singer No.49,0.024573494635656147,enfp
"후회해 (feat. Wonstein, Snacky Chan)","Wavycake, Wonstein, Snacky Chan",0.024438917752918447,enfp
I will love you only until this winter,DOKO,0.024340738252807217,enfp
Say You Love Me,Sam Kim,0.024278937560402093,enfp
DIE 4 YOU,DEAN,0.024270733194009055,enfp
WATCH IT,THE BOYZ,0.02386360148802604,enfp
"당겨요, 바로 지금 Draw The Bow Right Now",cacophony,0.02319732294786058,enfp
Winter's Glow,KARDI,0.02251588319088319,enfp
Marine Turtle - Korean Version,NCT U,0.02214001718865908,enfp
It's okay,RYEOWOOK,0.021694653172022287,enfp
In The Head,Kai,0.021640275378271984,enfp
Ruined,Adrianne Lenker,0.021333333333333336,enfp
Daymoon [CLEF X DKZ],DKZ,0.02004670435926286,enfp
"Whenever, Wherever",Roy Kim,0.019726840611683838,enfp
Stranger (Feat. 10cm),"HEIZE, 10cm",0.0195841439092405,enfp
Can We Go Back To The Good Old Days,KWON EUNBI,0.01946060606060606,enfp
It's okay - Orchestra Version,"RYEOWOOK, SM Classics TOWN Orchestra",0.019160227613057804,enfp
You're waiting again,Yeoeun,0.01882125183299935,enfp
GAWI,Kim Ximya,0.01881464606182348,enfp
